ID;Age
205045;28
230132;24
242418;19
224504;25
255736;22
252929;19
210437;24
253444;18
243459;24
237571;25
233987;20
207619;29
224770;24
236038;22
248833;27
211723;27
247041;22
222215;25
225799;26
198534;28
202502;31
240133;31
231424;26
224774;26
165894;34
183066;32
255754;23
243995;22
250907;26
254235;26
197148;30
203292;27
220700;32
223004;28
244252;22
202771;27
202259;27
197907;29
235014;22
234502;28
258826;17
224014;27
180746;38
230418;20
245264;19
220433;26
232465;34
128529;34
200210;28
202770;27
240914;23
220944;24
181010;32
251154;24
244751;25
242447;22
220943;27
203034;29
228624;26
205072;27
174602;37
222472;26
229642;26
226570;35
244233;23
239881;21
236553;23
228616;22
203528;28
256271;28
238599;29
225543;23
246785;19
235521;22
200449;34
186127;31
237594;23
202866;28
253465;18
200980;29
229911;23
172823;33
240663;24
244503;26
241688;21
242200;21
189208;31
181013;36
209177;32
242453;18
239637;30
227859;27
242195;21
183827;32
184851;36
229655;27
213271;27
203287;26
237169;24
223499;25
253809;22
212338;27
213618;30
218738;29
243314;24
227909;27
200727;30
229892;26
194372;30
236822;21
243222;21
243478;19
190742;29
251923;32
211988;27
245017;24
230676;24
129566;34
220191;26
231967;28
236831;24
241695;21
245023;21
213280;26
247328;19
247068;25
229401;23
245532;27
240156;23
234521;23
240921;22
243481;20
246814;17
202526;27
202014;28
206101;26
235028;21
242964;19
244500;32
184852;34
192020;29
205589;26
241173;19
192285;31
221459;29
222233;29
233241;23
248604;18
191260;32
205085;30
203264;28
244786;28
244235;21
250917;26
255781;20
205862;28
228646;22
233254;28
235558;21
237350;28
257830;20
203815;31
206631;28
213543;27
238375;26
241191;25
257831;21
251944;23
251429;22
252965;25
247091;21
251443;25
243773;20
237884;22
244284;21
252988;23
195900;38
203069;27
242749;20
211006;28
205876;28
253246;24
204095;29
205119;27
215615;29
225087;24
236351;24
193064;34
231973;22
229436;23
242722;23
252974;22
202799;25
217391;27
238895;23
248879;25
204849;26
246065;22
247345;21
252721;24
217138;34
231474;24
234290;22
246834;24
234291;22
218737;32
229161;31
209193;30
205609;30
255523;21
246306;23
251682;29
252962;25
178211;37
247843;22
256035;18
235301;21
234276;26
245540;22
248868;29
185380;32
254756;20
229925;22
232252;23
233535;22
244491;22
244020;24
239928;25
244024;19
230713;25
232505;37
251193;23
211002;31
230458;28
234298;27
240442;21
246074;21
201019;31
206139;27
210488;28
251195;22
258615;21
232760;25
232504;25
219448;28
251149;28
248588;20
212237;26
213281;27
222221;26
230157;27
235021;26
251405;19
255265;22
258573;24
211214;24
222734;26
222477;22
208965;28
239137;21
222519;31
246324;27
203328;27
258356;23
243009;22
244801;27
195905;35
242242;22
187171;36
252738;23
193346;28
201283;29
203331;27
212803;25
232515;27
173891;31
243523;30
242244;24
211264;28
211516;30
197953;29
244288;19
155964;36
255285;33
195124;29
217653;32
229173;21
234293;32
251189;21
253237;24
206134;25
208188;27
220982;29
236342;26
247094;30
221239;27
230455;20
235572;21
178289;32
200797;29
242023;23
232007;23
234829;30
250952;24
229704;25
175941;33
205159;27
243525;20
246341;26
253253;22
207430;26
210502;26
216134;30
239686;23
190790;31
193350;30
224327;26
193608;28
210509;27
200525;28
194122;28
230214;24
232790;34
254281;23
202570;31
224842;23
226122;25
213835;25
251212;27
236875;20
243787;24
247883;30
231244;24
107084;35
238668;27
163143;36
242503;23
204644;27
237640;21
193875;29
238925;29
259155;20
196434;32
201038;27
138830;36
182094;33
252238;17
219471;32
226127;25
240207;25
210000;29
253008;21
254032;22
205393;27
224854;25
208214;28
255317;21
240212;27
201815;28
236877;25
239181;26
203092;27
210772;27
223572;25
253012;20
189013;31
254036;27
257620;24
19541;36
162901;35
239957;27
241237;21
208983;30
195427;26
147825;35
246107;18
223067;28
214368;29
216408;25
234072;21
196953;28
253527;28
205145;25
240729;22
246617;21
198490;32
216154;26
231258;23
231514;27
200539;29
203355;26
202073;27
253531;26
155998;35
208984;30
237916;20
229724;24
242012;25
190556;29
213294;27
245341;18
209503;24
233055;30
170078;31
185438;28
253278;22
189278;30
254814;22
204892;29
222299;30
234848;22
191843;34
225125;23
207716;27
200292;28
240481;20
245089;23
245601;20
253281;21
199010;29
213090;27
240482;22
204131;26
210275;30
221539;26
156259;33
224611;31
232291;30
237920;25
210020;26
238693;29
256868;33
251232;24
222052;26
235108;24
171364;33
243044;20
243556;28
203877;29
225879;33
208229;28
209253;31
229477;24
229733;25
234853;30
253030;20
204882;26
234066;19
247378;30
217193;29
163694;33
238446;22
248174;21
219759;28
251754;22
230511;32
251498;24
214634;26
213864;24
230504;24
237160;21
254056;22
257640;28
200553;32
211817;28
230509;28
204397;27
253548;19
169590;32
244097;23
254849;18
255105;20
241538;22
243574;21
240502;22
205163;26
253036;18
212075;27
177515;32
200812;28
201068;30
224108;24
226924;26
215401;27
221801;27
253522;21
224361;24
253812;33
244085;25
191861;31
201078;29
145014;33
228979;25
224115;26
253042;27
252018;20
224624;26
29552;42
253552;25
254320;19
257136;22
198257;33
251764;22
240500;21
221812;27
183407;31
238953;23
239977;20
245097;20
197226;29
223082;26
237935;19
208752;26
221556;26
238195;26
238963;23
244851;22
254579;19
254835;26
256883;20
241281;22
238977;32
213889;24
213377;28
203902;28
222843;25
215422;25
199803;29
241273;24
257398;20
222583;24
226679;24
228983;23
245367;17
245623;26
254583;22
204920;31
213368;26
228216;28
254333;18
253053;24
243581;26
238203;28
233043;31
162407;34
242307;22
209256;26
234107;22
236667;25
238971;24
255100;27
246139;21
253307;22
219260;25
244348;24
248188;20
183420;32
230264;24
239224;22
224633;27
231039;23
247941;24
231237;22
230787;21
225406;23
219779;26
213634;24
235647;21
219781;25
171391;34
210304;29
213376;24
220544;26
253568;20
203137;28
244869;28
216453;25
227961;22
246659;28
229753;23
200058;30
247414;28
223102;28
247678;18
237443;30
251779;23
205701;30
219780;26
225924;28
234372;30
237700;22
239492;25
255876;21
233774;23
232748;30
196910;28
243080;22
198285;27
148365;36
214157;26
211340;30
215693;36
242058;24
221322;24
236678;22
232901;22
140423;35
213127;23
232839;22
245383;23
241034;21
255111;20
254860;18
251532;22
221836;28
204438;26
235938;26
246946;19
253858;32
243616;27
226710;21
221846;27
214923;25
258187;20
229515;27
166539;23
238987;23
243339;23
254603;25
205451;30
207496;32
208009;26
233121;22
235401;29
189077;30
199830;28
253844;28
236941;21
226705;23
182160;31
189325;30
213646;26
225678;27
236174;28
237198;24
244366;25
201873;31
245902;18
205455;30
253077;29
234901;22
233109;24
204946;30
236681;21
243593;21
258951;21
253863;29
231821;26
242317;21
240530;23
140181;40
243602;22
246674;22
257170;20
229267;24
252049;24
252052;21
237217;25
156321;38
189839;34
189591;31
198299;33
241562;21
169370;36
227738;24
226714;27
200346;27
253593;34
246937;21
212377;31
233366;26
234134;24
211607;23
231575;24
236695;23
53655;38
234651;26
238235;20
239259;20
220396;27
172780;32
212973;24
230125;23
184301;29
155886;32
223214;26
241861;21
240027;26
203236;30
231109;24
221853;27
254620;21
251036;20
244636;25
230557;23
211096;26
177568;34
242840;24
193958;29
232871;24
234407;23
180903;31
236198;28
230038;22
246691;29
209315;25
209567;33
213407;25
223135;30
230047;22
247967;30
254879;25
239523;25
252326;20
247974;24
232614;28
222878;23
243608;20
195480;28
199321;28
205465;32
258455;27
219806;29
246174;17
234148;24
238756;20
242596;23
208549;30
223909;23
239269;20
202662;29
239247;22
223120;25
242670;21
222636;24
253104;21
163244;34
225708;30
247209;18
252329;23
253353;35
203447;27
189865;31
233386;22
226220;24
235434;26
253610;32
232107;24
247723;21
134828;35
252590;19
236464;22
211888;29
234669;23
231863;21
179646;31
242092;24
201901;27
163757;28
234413;27
251309;21
205232;27
208302;25
229036;26
223918;24
253614;29
243631;22
246959;25
208812;26
237226;26
200898;28
253360;27
235957;23
224690;26
241073;22
244401;22
213172;30
204210;31
235442;22
204211;30
228017;23
213171;29
235955;21
182451;32
256691;26
202164;28
212915;28
213428;31
209334;28
255158;20
248245;23
234927;24
200369;32
232372;28
241588;22
211893;29
233397;22
253365;25
243894;26
223668;26
202422;27
213686;25
215990;29
223670;26
237494;28
198849;29
255169;28
237712;21
238779;24
239038;25
183997;32
182206;31
216508;25
209852;24
254903;28
256695;28
239800;20
240312;25
254904;27
239545;23
211900;28
204730;31
243642;22
253882;25
238014;30
234942;22
212158;26
254908;23
246416;19
251790;21
214440;26
225686;24
232873;22
245692;23
257980;19
203454;32
211901;26
236989;28
237757;22
232636;22
174013;35
187069;28
204219;26
244155;23
251585;27
257211;25
199108;33
225983;34
230338;32
206530;25
252863;25
221120;25
233920;24
248000;26
248768;33
251072;19
225730;32
188352;31
221633;23
229569;36
231873;21
223429;28
201925;27
224424;23
192450;29
215738;27
232375;33
254142;21
242623;21
243650;21
251330;19
225731;28
259012;26
231107;22
240067;27
241858;20
259011;18
201924;29
213444;26
220140;24
236209;21
241131;27
155334;34
183499;31
248011;22
178379;36
242123;32
199627;28
192970;29
248778;28
248266;19
225738;22
254409;25
184777;31
246729;19
240585;21
230601;23
229065;26
251595;19
257234;20
234963;33
198622;27
232412;24
241884;21
254428;21
205533;29
258781;17
178143;31
156894;35
227810;30
228318;22
233182;31
257502;22
202207;32
205535;29
221662;25
228809;25
230086;22
218591;25
237254;19
252368;30
258768;19
201169;27
241871;23
209361;26
187345;34
221906;25
237778;22
238034;29
244946;25
253906;28
229073;24
224211;23
240335;26
212431;31
242640;20
206032;28
251087;30
232136;24
239558;20
215495;26
223175;24
204492;28
244167;22
215496;27
253640;28
244684;21
188872;31
204489;28
214217;29
246727;24
216524;27
232908;29
254427;29
244703;28
224973;24
253143;22
205639;27
236166;24
228058;25
221658;26
206554;25
198874;32
190425;31
253145;20
242393;20
173785;32
162265;37
252376;19
210392;25
197592;35
254423;22
202886;28
207659;28
229676;23
237354;25
229355;31
236841;24
246057;23
218922;23
230954;26
237098;23
244257;19
219948;24
248874;19
152107;34
234283;29
237355;27
257579;21
207660;26
253399;21
176599;36
240595;22
236503;30
250847;21
258015;20
258783;22
208096;27
221664;25
229856;30
245983;24
232928;26
254176;21
202465;28
251873;17
188385;32
202978;28
138722;33
234464;25
251355;23
224475;29
206555;25
202459;27
245715;20
236244;21
175316;32
202966;32
212950;29
227798;30
232918;31
244694;21
253654;23
254166;30
255446;20
216535;26
224983;28
227287;24
248780;29
222506;27
226509;25
173796;33
258022;25
172520;31
248808;18
259048;21
225769;22
169449;33
203754;29
214762;27
244456;22
225770;22
190694;34
111590;33
212451;27
243683;29
199908;28
234984;24
230888;21
224488;25
225531;24
221692;23
253178;24
255994;25
200955;27
211707;29
225019;23
232955;24
259047;20
254714;25
191218;34
243698;21
243442;19
225511;24
226791;23
235236;28
253156;23
190457;28
248550;20
125167;33
213488;23
238576;23
211953;30
248561;22
188145;30
208370;27
196848;29
231402;22
51694;38
242158;24
236010;21
212971;29
227789;25
157931;36
254446;24
242159;27
236271;28
234982;22
229349;23
181733;32
248805;19
201958;27
152038;34
222438;27
233445;24
167663;35
186565;30
229610;23
235242;21
258798;25
225775;22
232687;26
208122;30
244202;27
255225;33
247539;22
246263;20
240119;22
239351;23
173815;32
236535;22
236279;24
220663;23
216823;25
251638;32
246006;22
239606;23
193013;29
188405;34
208115;27
239091;24
184055;34
258039;26
200696;27
232909;30
241913;26
216015;35
184013;33
198094;32
216526;26
223694;29
227278;22
206584;27
185038;32
258766;20
255949;24
243170;23
190178;29
206563;27
241139;26
248781;27
251635;30
189695;29
250876;22
230141;26
229118;25
239614;20
255742;22
226815;27
215942;32
211453;31
222206;26
193522;34
236028;23
244987;31
194035;30
169465;34
220669;24
234489;27
210941;26
244212;25
208637;29
196339;30
215028;31
225016;25
215540;27
241652;26
217332;25
225013;34
205044;26
248056;28
183544;26
209401;25
252924;22
204541;34
225542;23
180740;35
256516;17
199685;33
217093;32
190981;27
223744;28
242948;20
229123;23
222979;24
211203;25
217088;38
221696;29
229379;22
241924;23
258575;23
240132;26
212484;25
252186;20
254234;28
235520;21
256282;27
256538;27
211227;28
211739;26
243739;28
183831;34
230416;32
199440;29
230403;24
189955;29
257027;23
259075;18
233216;22
167180;34
239617;22
200207;32
241933;20
184077;31
250893;23
205582;26
163342;33
186126;31
231695;22
167437;34
215052;28
208927;43
210700;30
183819;29
176922;34
248584;20
240653;22
223501;24
239873;23
225026;24
243713;22
245249;21
188417;34
259073;25
212994;25
222466;24
242434;19
254732;26
228870;23
176902;37
241159;19
220291;26
230412;24
246796;19
239624;23
235027;22
234522;20
225050;26
247062;21
252438;18
255254;27
196887;35
207639;26
238103;25
240662;29
246548;19
240660;22
222484;24
256528;20
259088;22
213009;25
224017;24
228369;22
229398;23
250900;28
156438;38
245870;18
223852;23
223853;25
257288;20
225133;24
241005;21
251501;23
191552;34
203542;27
182023;37
233280;27
254228;21
242965;20
254741;33
258325;29
176657;35
188177;32
226578;25
192283;29
229662;30
237598;23
247582;19
257566;18
193310;33
228638;23
256539;22
155422;39
254747;34
231704;28
237592;25
240408;26
225561;24
257561;28
228894;24
211484;26
252434;23
242704;24
201491;31
246803;23
257555;30
208916;33
211732;28
243735;23
245527;22
255005;23
221976;31
227612;29
247580;24
248092;30
231197;25
240925;20
255240;23
237626;23
204297;27
253223;22
211238;25
230694;25
245030;32
225317;23
258598;22
226087;26
197928;27
251173;27
203048;28
231720;22
234536;30
220711;28
251684;26
246564;21
257573;32
227621;22
247840;22
188985;28
233017;22
238649;30
240697;22
241465;23
246329;21
251449;20
221498;27
202033;30
224570;26
233018;23
233530;36
239418;22
253248;36
245809;22
237860;21
251680;24
216633;31
241967;24
236846;20
237102;24
187182;34
215343;26
228911;29
237359;27
245039;21
219694;26
252463;18
222256;23
226096;24
244528;22
258923;18
186416;34
170286;32
221737;25
210209;33
252706;19
212513;24
243745;26
244513;20
245537;18
202786;26
221986;25
254755;30
196905;27
259107;20
226084;23
229924;24
237348;34
246056;30
248104;23
219705;24
213305;29
218633;25
242999;21
243254;21
235573;23
251446;21
190518;28
199479;28
224311;25
255799;24
238902;30
211512;25
186422;29
204853;28
197941;31
237108;22
193073;35
241206;25
212022;31
201522;29
231947;21
239369;22
211978;26
215562;24
235018;22
240906;21
209675;26
233227;24
255541;22
238091;21
184843;30
234783;23
246048;20
246816;20
236341;24
199730;30
216114;24
254008;21
240446;28
192572;31
201277;29
207677;32
247869;20
221502;24
156478;38
256830;18
212540;29
246335;20
246847;22
193087;32
53818;36
254257;21
244538;27
237116;24
194363;29
238642;26
203060;26
181298;32
253490;19
221235;28
240947;20
183347;31
202292;29
217140;24
237371;22
219700;26
233780;22
233272;24
237368;22
241208;21
242744;20
215660;30
239690;22
186475;35
184641;28
163396;31
252483;20
246595;28
235841;22
233568;22
241217;22
204098;26
232519;20
210498;28
221762;28
257858;19
258626;23
207427;30
209475;26
221766;24
221767;25
236867;21
214341;28
221519;25
216387;27
246606;20
254788;21
258116;23
207429;26
229701;23
212551;29
180293;36
252484;23
212038;29
230982;28
191814;31
194630;32
169539;33
240451;21
204637;28
203849;27
244558;20
251979;23
193358;34
251211;29
171083;34
200265;32
211273;27
254029;25
237385;25
199754;30
203338;29
210762;25
213322;29
216394;26
244046;26
253261;25
242755;20
221772;26
246599;21
253255;22
255047;24
217160;28
252235;21
196940;29
239948;22
242253;21
243532;20
247884;27
225869;26
234317;20
239949;22
241485;22
139609;35
251996;23
252490;21
235600;30
252495;18
254040;33
190031;32
250959;19
257359;24
211536;24
244820;28
218192;32
239952;24
225361;24
253265;26
202322;27
214354;28
255570;19
242004;20
196436;32
182867;37
239189;21
235313;26
237397;29
240728;21
253528;38
209493;26
168533;34
244311;21
254037;22
199510;33
244054;27
233047;20
245336;23
251479;19
199768;26
245331;18
251728;32
246108;20
200283;29
239709;22
205149;27
243801;21
245849;19
193113;31
237658;21
226139;25
244319;23
233051;20
235355;20
181339;32
251227;24
230236;24
241244;23
179549;37
255839;17
256856;22
251742;34
224095;25
232793;30
206430;26
224094;24
238686;28
239454;21
252254;21
223823;23
257885;29
254046;25
245855;22
247391;23
255583;40
208992;28
229194;21
253002;20
250731;24
243041;20
165736;33
256104;18
240999;25
228454;23
227686;25
197990;28
252513;31
210792;29
255585;24
235618;20
173666;32
148067;34
233315;23
242531;18
225128;26
210280;30
220772;26
233074;28
248702;28
257150;23
170879;32
256890;19
238450;26
236914;22
178022;32
255591;23
247910;28
254566;19
255078;27
255590;22
190822;27
232295;29
182883;30
253540;20
220542;28
246382;25
227953;24
242289;22
252017;19
189041;29
231535;23
250976;21
150894;36
214641;25
255594;18
258154;28
225387;24
236651;23
238699;28
239211;25
227185;28
240752;21
252261;20
238186;20
253541;21
254053;22
258149;22
192616;33
210025;28
235626;26
235887;22
239728;25
247151;22
250991;23
254063;21
255855;23
229488;28
230512;24
226174;24
257661;29
188490;30
241523;21
216698;28
254073;26
209784;27
204664;26
253303;36
237683;22
242547;24
206202;27
220532;24
227700;25
231540;22
244852;20
246388;21
183412;31
216442;25
194937;28
252277;22
241016;29
219467;24
243275;20
176992;34
257406;19
153185;36
232568;34
253304;22
258937;18
254840;19
223097;23
246393;34
219768;26
252025;18
254585;21
243573;21
253813;19
192125;29
239739;22
255106;20
235329;22
240513;21
242303;31
240511;21
237695;25
179579;34
233602;21
251260;24
253308;22
211581;26
176509;38
182909;30
256125;21
242562;21
155266;34
209526;26
252799;23
232567;30
237943;25
159354;33
241266;18
234874;27
230523;32
237440;21
183425;29
258432;18
198785;28
208513;26
220545;29
247679;19
222337;29
246061;22
238694;26
240685;20
253416;19
251015;25
246407;24
237959;27
231303;27
198535;30
257414;27
215684;29
229057;28
215940;29
229508;25
233092;21
216709;31
211850;29
240773;21
251781;22
257415;24
215688;25
152456;35
242580;27
216478;25
217758;28
222622;31
243357;19
229269;23
244116;28
183945;31
229768;24
201353;27
252040;21
247944;30
242312;25
239496;23
236168;20
204422;28
152454;32
220038;24
223115;28
253583;29
204175;28
255886;20
245390;20
258698;20
146571;37
165515;33
238480;24
200844;29
232332;28
246922;24
246668;29
202893;28
223629;26
197008;30
242577;21
235398;24
193427;31
187782;31
246917;24
230561;22
212106;25
255370;19
169108;43
246675;25
232082;26
228243;23
224915;22
223123;31
216467;25
186514;27
241810;21
255645;24
246685;20
179869;34
244120;30
251545;19
246169;20
244889;21
242841;19
206489;27
235931;23
254359;35
203930;29
244887;22
234391;24
232343;31
197527;33
258710;19
248470;22
254361;25
231322;22
237718;22
244161;24
229865;24
231145;23
211178;30
211434;27
229354;22
255464;20
247264;20
240026;20
253376;20
229019;23
224667;27
223899;27
253594;32
247450;23
244118;27
231574;27
237213;22
225694;24
236447;23
227498;25
230303;24
229535;21
213663;24
188062;31
240796;20
240543;23
242332;18
242588;27
243612;20
188572;29
254364;21
165269;33
236703;22
246431;21
222870;23
215196;38
193173;29
252053;23
230805;24
239512;20
247195;25
182427;33
224161;32
213152;24
214177;31
212385;25
253600;32
251552;21
246688;20
245152;19
233869;32
239501;20
252045;19
252578;21
226724;23
258465;20
213922;29
237218;25
244912;36
246434;21
225191;28
239268;23
220579;25
225955;23
239267;21
177315;36
243363;21
246947;22
236196;28
251812;21
223907;25
244133;24
238519;23
230064;25
211623;25
213670;24
252837;19
252325;19
243365;24
255140;19
232101;23
228261;29
224421;25
210341;29
193956;31
257188;19
203428;26
231335;26
240570;21
211881;29
254887;24
256167;21
199080;33
226216;26
246440;27
186536;30
246952;21
252847;23
187818;28
215211;24
239787;24
241067;24
247211;22
211245;24
254123;23
257963;23
253604;30
202926;26
253100;20
239023;21
189868;33
214957;32
235949;23
256941;27
201132;27
242343;21
243886;23
246190;20
155567;37
223663;24
238511;21
251055;26
257712;20
220605;24
212366;25
225458;22
242612;20
241076;21
227764;22
241585;22
251057;23
257713;21
241586;23
254388;32
243378;21
238263;23
246450;20
254898;24
236467;22
241587;23
247476;23
254387;34
241590;20
202125;26
232865;27
186259;30
253601;27
251318;27
248758;36
230070;21
257204;19
191157;28
254645;31
244661;20
240053;28
228789;22
223925;24
244403;18
206004;31
208573;24
246457;20
239805;23
224445;30
204217;27
204729;28
221625;28
244921;21
253625;28
187837;29
247991;38
237498;21
241595;27
184763;31
251068;27
190396;30
248765;20
207806;27
247474;24
251071;19
224433;25
244919;20
252088;23
238784;23
228544;24
240801;24
238271;21
239806;21
224447;24
190644;29
213695;24
258238;19
252094;24
184254;32
243390;20
258024;18
244398;24
243430;21
236232;28
169415;37
225735;25
201927;26
257734;28
255942;26
252358;28
243142;25
216518;26
207558;29
184261;29
255684;25
251076;21
243652;20
242628;18
254659;20
235207;24
243655;21
221648;26
202456;31
255445;19
213206;29
189910;28
213719;29
230864;22
252119;22
203224;27
226000;24
221656;27
222168;24
233176;21
244184;24
255703;20
162512;33
237762;30
238018;29
184002;33
256460;19
190670;33
241102;24
226510;24
225998;24
251085;26
240333;24
237772;22
242383;23
224204;23
212940;25
256459;20
189387;31
232907;35
194759;28
239567;29
251343;23
251842;21
237507;26
253122;19
257218;21
246471;21
202179;26
211395;27
171971;33
241859;21
215760;30
242115;27
243395;23
207811;31
238557;24
248007;32
256967;26
255189;19
253909;28
251096;25
247508;21
204420;27
221141;24
212693;26
254932;25
253908;21
252116;24
243412;22
256131;26
233172;31
221652;28
208852;26
139476;35
243155;21
242643;22
255102;21
152621;34
233173;28
245290;21
224297;23
240872;27
239145;23
244521;26
240938;29
244522;23
255018;23
191532;30
202795;26
236587;21
251435;22
258603;26
219436;25
238636;23
228307;23
221907;22
228057;24
159195;36
251868;22
199388;28
256219;21
240859;20
236507;22
229083;27
205019;27
247509;19
256730;30
255450;23
245722;22
232922;26
258777;22
244185;23
226781;27
240341;25
258770;20
247249;20
255186;25
243666;21
237522;20
236242;26
223186;24
253905;20
168913;32
234197;23
216273;29
213969;25
199121;34
254416;33
241872;21
204499;25
220872;23
238379;20
251336;22
228834;23
248035;24
224483;25
222947;28
222435;27
241890;22
231650;22
206562;25
244708;21
254433;29
234465;28
209886;27
213982;27
186590;31
211935;29
201700;31
245732;21
226783;26
254203;20
234235;31
240123;20
240891;24
241659;22
251899;24
253179;20
235771;22
258276;23
235970;24
195057;33
238065;21
235237;24
204773;29
199141;26
223967;22
242405;20
228091;23
251626;19
228845;30
241132;24
210924;29
199916;28
244971;23
210667;26
248810;23
167919;31
255462;21
214503;39
224231;26
258504;23
257767;28
237031;31
230126;25
234991;22
232415;29
234207;20
241632;19
243680;22
220385;26
221665;30
227041;26
232417;21
238577;23
210416;32
244453;30
247014;20
226801;28
226288;23
220912;22
217584;24
256249;23
233194;23
242938;23
226295;21
237816;24
233976;24
230136;23
205048;26
255223;20
229367;22
254198;27
200953;29
251894;21
245750;21
242678;23
258034;19
213491;29
258547;24
177912;32
229881;25
212980;30
238282;21
241146;20
251079;22
199369;30
252873;21
253129;22
257225;24
226507;23
232185;22
238793;23
184285;32
253917;24
192989;28
245497;22
243705;22
205300;29
190665;29
234484;33
198655;27
246014;20
240638;21
227838;27
258557;22
253181;22
234749;26
233725;21
163581;35
219133;27
235516;23
158716;34
169978;32
235514;26
248057;26
236282;26
253438;20
216265;25
231926;22
251380;20
201983;33
167925;34
196853;31
170229;32
211702;29
222197;29
250868;26
238578;22
253177;17
192761;27
257411;20
257279;18
256767;27
232451;32
221443;31
257794;26
224515;24
226051;22
221705;24
211717;27
199684;28
200196;29
220676;25
186884;28
211973;30
257667;24
211463;27
256770;18
232718;35
253442;20
243714;21
238594;28
258817;18
257025;18
248846;27
258574;23
253463;20
257304;22
245528;25
237080;22
236824;22
228376;23
219672;26
252183;21
196615;32
216582;24
193798;29
258054;22
169481;31
177692;32
193557;28
256524;18
224270;24
212750;29
200718;26
257549;21
257293;21
256781;17
190732;32
238345;21
251916;20
240652;22
257290;20
248074;35
251913;21
222209;24
236033;23
242433;20
237830;30
213765;25
231941;24
257797;29
215302;25
220422;28
238598;28
243201;21
240902;21
232714;35
192528;33
246039;21
242707;24
239636;26
237332;26
231956;26
165908;35
253715;17
244755;25
187154;29
242967;20
246802;25
243218;22
233743;21
239119;27
252943;19
257551;26
255252;23
222229;28
222997;24
225557;22
230933;23
237845;21
250901;31
241475;25
243721;22
255043;20
242032;24
231025;23
205681;26
255344;30
258560;20
252784;21
245616;18
204816;25
234000;24
251413;22
232731;34
169495;32
163351;37
202263;31
257814;29
257560;22
258328;25
146969;36
254233;35
238106;31
244250;23
244762;19
200731;28
212251;25
230171;24
236315;22
240912;21
239899;22
190235;28
257819;28
216348;24
232476;23
229910;22
251669;22
227599;24
256016;20
205586;26
254225;21
232977;29
212753;24
193552;31
208129;26
257338;24
186112;30
251430;25
257058;28
228131;26
246563;22
214308;26
220964;24
223780;31
220197;23
221477;28
221989;26
232741;31
244005;23
254245;23
209958;29
223014;24
245553;19
189217;29
209458;28
239410;23
219453;25
224832;24
240959;22
251198;19
206142;28
254525;20
188989;30
251452;23
235322;31
242492;25
233276;21
204860;28
256545;24
246557;26
203323;29
257063;18
258352;17
235632;24
252208;19
251440;26
248880;20
229168;24
247599;20
252204;21
236591;20
255022;21
221486;25
215598;25
259117;17
256044;21
253990;21
182045;33
252454;20
246047;19
240673;21
170785;33
228385;23
208929;30
242720;24
190239;28
239134;30
251686;19
207902;30
207646;25
200734;31
255773;24
257083;17
240448;21
245248;29
231993;32
189492;29
202549;26
239925;22
240437;22
243253;21
258869;31
233782;21
252982;20
192566;28
202551;29
212535;24
248119;21
225336;24
197945;28
244025;21
245554;22
246301;20
233245;23
247875;22
237831;22
198153;28
251400;23
245256;25
242184;20
232712;23
244743;23
229895;26
226057;25
238336;20
244736;28
243252;20
247090;19
242240;18
201539;27
243520;20
244800;24
246336;19
248128;18
251456;20
213569;29
223041;26
233281;26
242753;19
256065;20
257345;17
201026;30
208194;29
252994;17
241978;19
188978;30
253497;17
240434;23
231987;26
239668;22
233012;25
225332;26
224820;25
257075;17
252979;29
220979;31
252985;33
208691;24
202803;26
199475;28
245360;24
232014;27
235633;20
228681;23
256326;17
255302;31
227398;25
258123;22
245061;20
237893;22
195396;29
255333;20
226116;23
224324;24
181831;34
222024;24
232776;34
223305;22
241993;25
228935;27
244041;20
251977;20
258889;18
231498;27
233546;24
238666;27
201035;27
203851;30
254283;28
255051;20
255307;20
235860;21
215112;24
248148;21
227911;23
165447;32
188257;32
237907;23
231503;22
203855;30
242513;28
247886;24
193357;28
183885;30
232269;27
200781;26
256080;20
179537;29
243284;19
258898;18
257363;24
246099;18
162899;35
241479;21
204371;28
259154;26
258130;20
246097;23
257618;25
253778;33
240978;21
237138;22
255313;28
252753;21
257612;17
255308;21
242764;25
236870;23
233056;24
188001;28
237391;21
251990;19
177495;33
235607;26
257878;18
257110;21
256086;21
210006;26
252248;20
248661;20
257876;19
210773;25
253789;27
245589;23
213589;29
243544;21
188248;32
254038;29
258137;27
251995;19
173660;32
226651;27
233820;23
239964;25
251482;20
204635;32
254297;20
232704;22
229721;25
257368;18
255832;21
255023;25
210264;35
200286;29
198497;28
258916;21
252512;19
247904;31
169568;32
231264;24
247138;22
207456;26
240735;24
202079;27
122718;37
253534;24
234846;24
210786;27
210019;26
221534;25
248165;22
259171;19
240997;20
251988;21
250725;19
239461;25
213349;28
254308;23
233571;24
251236;21
225636;23
252259;17
242019;24
240227;21
169571;33
226654;25
232271;23
239951;24
230000;21
251500;29
233070;22
255079;18
234087;20
254310;17
251494;19
244070;21
242278;22
207723;27
244843;21
248171;20
254827;20
259179;21
198252;28
245612;28
257644;23
255592;23
198253;30
214893;27
222829;23
165485;32
233581;26
234861;23
258925;19
222574;30
256373;27
256885;20
213110;28
182398;34
257919;18
173695;33
235368;22
191848;34
256894;19
256115;18
228464;27
211824;31
241007;21
239215;22
236143;24
232817;24
236657;21
259173;20
247411;20
250997;20
243061;23
210805;34
245364;21
243572;23
228211;23
208489;28
240497;25
220531;25
256370;26
